rating,openness,agreeableness,emotional_stability,conscientiousness,extraversion
2.4375,5.09375,4.375,4.84375,5.15625,2.71875
2.388888888888889,5.333333333333333,4.122222222222222,4.633333333333334,4.611111111111111,3.6
1.6363636363636365,5.7727272727272725,4.045454545454546,4.818181818181818,4.818181818181818,3.090909090909091
2.6215538847117794,5.307017543859649,4.156641604010025,4.659147869674185,4.681704260651629,3.317042606516291
2.6652542372881354,5.317796610169491,4.627118644067797,4.788135593220339,4.75,3.4491525423728815
3.375,5.5,4.1375,4.85,4.425,3.1875
3.6156462585034013,5.522108843537415,4.115646258503402,4.404761904761905,4.552721088435374,3.3350340136054424
3.626984126984127,5.4563492063492065,4.2936507936507935,4.646825396825397,4.682539682539683,3.4484126984126986
2.6824644549763033,5.39218009478673,4.149289099526066,4.61611374407583,4.708530805687204,3.440758293838863
3.573529411764706,5.279411764705882,4.602941176470588,4.720588235294118,5.220588235294118,3.588235294117647
3.659090909090909,5.681818181818182,4.204545454545454,4.045454545454546,3.840909090909091,3.477272727272727
3.4791666666666665,5.104166666666667,4.666666666666667,4.375,4.8125,3.6875
2.5,6.0,5.0,6.0,5.666666666666667,3.3333333333333335
3.1666666666666665,5.5,5.0,3.8333333333333335,5.0,2.6666666666666665
2.9894736842105263,5.521052631578947,4.078947368421052,4.531578947368421,4.478947368421053,3.205263157894737
3.0,4.375,4.625,4.625,4.375,3.125
1.75,5.5,3.5833333333333335,4.25,4.083333333333333,4.416666666666667
2.1875,5.75,4.875,4.5625,5.0,3.0
2.75,6.5,5.25,6.0,5.75,5.75
2.6343283582089554,5.358208955223881,4.126865671641791,4.619402985074627,4.522388059701493,3.1641791044776117
3.6666666666666665,5.166666666666667,4.555555555555555,4.555555555555555,5.055555555555555,3.2777777777777777
3.0,5.5,5.125,6.375,5.25,4.375
2.125,4.875,5.0,5.5,5.75,3.125
3.4310344827586206,5.741379310344827,4.103448275862069,4.672413793103448,4.551724137931035,3.586206896551724
3.0384615384615383,5.115384615384615,4.423076923076923,5.153846153846154,4.769230769230769,3.3461538461538463
3.5,5.0,5.75,5.75,6.0,4.0
3.481818181818182,5.027272727272727,4.445454545454545,4.5181818181818185,4.8,3.390909090909091
3.2796610169491527,5.093220338983051,4.135593220338983,4.6440677966101696,4.694915254237288,3.26271186440678
2.7222222222222223,5.388888888888889,3.888888888888889,3.7222222222222223,4.777777777777778,3.7777777777777777
3.8,5.366666666666666,4.7,4.733333333333333,5.033333333333333,3.8333333333333335
2.261904761904762,4.976190476190476,4.119047619047619,4.142857142857143,4.785714285714286,3.2142857142857144
2.1363636363636362,5.0,4.409090909090909,5.045454545454546,4.818181818181818,3.3636363636363638
2.5,4.875,5.5,5.75,5.5,3.25
2.5,4.75,4.125,5.0,4.625,2.625
2.25,5.75,5.166666666666667,5.166666666666667,5.25,3.3333333333333335
3.088235294117647,5.411764705882353,4.205882352941177,4.235294117647059,4.5588235294117645,3.0588235294117645
3.3636363636363638,5.181818181818182,5.2272727272727275,4.590909090909091,4.181818181818182,3.409090909090909
3.576923076923077,5.423076923076923,3.923076923076923,4.6923076923076925,3.9615384615384617,3.576923076923077
2.757575757575758,5.171717171717172,4.055555555555555,4.545454545454546,4.8232323232323235,3.484848484848485
2.7857142857142856,5.571428571428571,5.071428571428571,5.142857142857143,5.142857142857143,3.5714285714285716
3.1,5.0,4.125,4.9,4.65,3.075
2.5555555555555554,5.481481481481482,4.444444444444445,4.314814814814815,4.462962962962963,3.425925925925926
2.7191011235955056,5.157303370786517,4.320224719101123,4.825842696629214,4.775280898876405,3.3258426966292136
3.375,5.271739130434782,4.201086956521739,4.565217391304348,4.429347826086956,3.1630434782608696
3.188679245283019,5.193396226415095,4.339622641509434,4.466981132075472,4.613207547169812,3.1132075471698113
2.926470588235294,5.264705882352941,4.176470588235294,4.632352941176471,4.735294117647059,3.661764705882353
3.0869565217391304,5.25,4.260869565217392,4.6521739130434785,4.820652173913044,3.266304347826087
2.7162162162162162,5.22972972972973,4.027027027027027,4.6891891891891895,4.486486486486487,3.108108108108108
2.8095238095238093,5.309523809523809,4.190476190476191,4.428571428571429,4.738095238095238,3.0476190476190474
2.0,5.357142857142857,4.142857142857143,4.928571428571429,4.285714285714286,3.7857142857142856
2.125,4.875,3.75,4.3125,4.8125,2.8125
1.9558823529411764,5.264705882352941,4.470588235294118,4.352941176470588,4.529411764705882,2.9411764705882355
3.3333333333333335,5.444444444444445,4.222222222222222,4.277777777777778,4.5,3.111111111111111
3.5588235294117645,5.088235294117647,4.338235294117647,4.897058823529412,4.867647058823529,3.3676470588235294
3.25,5.666666666666667,4.25,3.75,4.583333333333333,3.25
3.15,5.225,4.225,4.425,4.575,3.525
1.8333333333333333,5.166666666666667,4.833333333333333,3.8333333333333335,5.5,2.3333333333333335
2.8181818181818183,5.113636363636363,4.636363636363637,4.818181818181818,4.545454545454546,2.8636363636363638
3.1666666666666665,6.333333333333333,4.833333333333333,4.333333333333333,4.666666666666667,4.5
3.375,5.75,4.0,4.875,5.0,4.25
3.1,5.2,4.3,4.4,3.8,3.5
3.3684210526315788,5.394736842105263,5.052631578947368,4.894736842105263,4.605263157894737,2.973684210526316
3.142857142857143,5.619047619047619,4.238095238095238,4.309523809523809,4.238095238095238,3.357142857142857
4.0,6.0,4.0,5.5,5.5,5.0
2.486842105263158,5.105263157894737,4.302631578947368,4.7894736842105265,5.171052631578948,3.013157894736842
2.935267857142857,5.348214285714286,4.361607142857143,4.506696428571429,4.754464285714286,3.2611607142857144
3.0063897763578273,5.3514376996805115,4.2507987220447285,4.744408945686901,4.714057507987221,3.416932907348243
3.3333333333333335,5.833333333333333,3.1666666666666665,4.333333333333333,4.666666666666667,3.8333333333333335
3.3444444444444446,5.633333333333334,4.511111111111111,4.544444444444444,4.788888888888889,3.7555555555555555
3.3333333333333335,5.214285714285714,4.5476190476190474,4.4523809523809526,4.690476190476191,3.119047619047619
3.581081081081081,5.364864864864865,4.256756756756757,4.6891891891891895,4.783783783783784,3.3378378378378377
2.75,5.833333333333333,4.75,4.166666666666667,4.333333333333333,3.6666666666666665
2.0833333333333335,5.0,4.5,4.833333333333333,4.25,3.8333333333333335
4.142857142857143,5.857142857142857,3.9285714285714284,5.142857142857143,4.571428571428571,4.214285714285714
3.176470588235294,5.147058823529412,3.9705882352941178,5.147058823529412,4.882352941176471,2.6176470588235294
3.8793103448275863,5.017241379310345,4.293103448275862,4.655172413793103,4.810344827586207,2.9482758620689653
3.75,5.7,4.3,4.05,4.2,3.7
3.7083333333333335,5.958333333333333,4.583333333333333,4.166666666666667,4.291666666666667,3.625
3.3734177215189876,5.556962025316456,4.227848101265823,4.7215189873417724,4.3924050632911396,3.3037974683544302
2.8653846153846154,5.038461538461538,4.538461538461538,4.519230769230769,4.634615384615385,2.8076923076923075
2.6666666666666665,5.333333333333333,5.0,4.666666666666667,5.833333333333333,4.5
2.8846153846153846,5.1923076923076925,4.230769230769231,4.076923076923077,3.9615384615384617,3.5
3.1,5.4,4.7,4.8,5.0,4.1
2.648727984344423,5.499021526418787,4.1790606653620355,4.62426614481409,4.5939334637964775,3.5841487279843443
2.9058823529411764,5.4,4.182352941176471,4.570588235294117,4.729411764705882,3.5764705882352943
3.7253937007874014,5.408464566929134,4.144685039370079,4.603346456692913,4.681102362204724,3.4291338582677167
2.235294117647059,5.029411764705882,4.323529411764706,4.617647058823529,5.029411764705882,3.5588235294117645
3.0833333333333335,4.541666666666667,4.166666666666667,4.583333333333333,4.958333333333333,2.6666666666666665
3.2027027027027026,5.608108108108108,4.4324324324324325,4.594594594594595,4.837837837837838,3.3513513513513513
3.5833333333333335,4.583333333333333,3.3333333333333335,3.9166666666666665,4.916666666666667,2.25
3.2555555555555555,5.394444444444445,4.105555555555555,4.338888888888889,4.594444444444444,3.25
3.0,6.0,6.0,5.5,6.0,5.5
2.4456521739130435,5.271739130434782,4.336956521739131,4.673913043478261,4.934782608695652,3.5543478260869565
3.1296296296296298,5.277777777777778,4.266203703703703,4.597222222222222,4.638888888888889,3.423611111111111
3.5,4.7727272727272725,4.590909090909091,5.0,5.181818181818182,3.0
3.566666666666667,5.866666666666666,4.6,5.466666666666667,5.833333333333333,3.7333333333333334
2.648936170212766,5.212765957446808,4.202127659574468,4.48936170212766,4.617021276595745,3.25531914893617
3.3092105263157894,5.552631578947368,4.092105263157895,4.276315789473684,4.453947368421052,3.4210526315789473
3.1184668989547037,5.39198606271777,4.078397212543554,4.60801393728223,4.627177700348432,3.292682926829268
2.276315789473684,5.276315789473684,4.348684210526316,4.506578947368421,4.598684210526316,3.1776315789473686
2.40625,5.25,4.03125,4.625,5.1875,3.65625
3.3333333333333335,5.6,5.133333333333334,4.866666666666666,5.366666666666666,3.3666666666666667
3.36,5.47,3.99,4.25,4.54,3.33
1.8333333333333333,5.166666666666667,5.0,4.333333333333333,5.5,3.1666666666666665
3.0454545454545454,5.545454545454546,4.545454545454546,3.909090909090909,4.5,3.227272727272727
3.710526315789474,5.587719298245614,4.12280701754386,4.464912280701754,4.7631578947368425,3.56140350877193
3.03125,5.6875,4.71875,4.875,5.34375,3.625
2.5448275862068965,5.389655172413793,4.110344827586207,4.503448275862069,4.706896551724138,3.527586206896552
2.9,5.4,4.6625,4.7,4.725,3.125
2.2777777777777777,5.222222222222222,4.055555555555555,4.555555555555555,4.5,3.2222222222222223
2.6666666666666665,4.333333333333333,5.833333333333333,5.5,5.333333333333333,2.1666666666666665
2.0,5.403225806451613,4.129032258064516,4.274193548387097,4.306451612903226,3.193548387096774
1.8571428571428572,5.190476190476191,3.857142857142857,4.476190476190476,4.833333333333333,3.238095238095238
1.5588235294117647,5.117647058823529,3.823529411764706,4.529411764705882,4.764705882352941,3.176470588235294
3.4583333333333335,4.583333333333333,4.333333333333333,5.041666666666667,5.208333333333333,3.25
2.7916666666666665,5.458333333333333,3.5,3.75,4.625,2.9166666666666665
2.3333333333333335,5.555555555555555,3.8333333333333335,4.444444444444445,4.222222222222222,3.1666666666666665
3.654135338345865,5.409774436090226,4.082706766917293,4.390977443609023,4.357142857142857,3.180451127819549
3.375,5.125,4.125,2.875,4.25,3.5
2.433333333333333,5.233333333333333,4.35,4.533333333333333,4.55,3.6333333333333333
3.0,5.5344827586206895,4.172413793103448,4.810344827586207,5.060344827586207,3.4482758620689653
2.264705882352941,4.9411764705882355,4.352941176470588,4.823529411764706,4.852941176470588,2.7941176470588234
2.727272727272727,5.5,4.454545454545454,4.818181818181818,4.909090909090909,3.3636363636363638
3.25,6.0,6.25,5.75,6.0,5.75
3.4375,5.125,3.5625,4.4375,4.9375,3.4375
3.0,5.25,4.125,3.625,3.875,2.625
2.375,5.875,4.875,4.125,4.75,3.75
3.3548387096774195,5.564516129032258,4.370967741935484,4.338709677419355,4.806451612903226,3.1774193548387095
3.5625,5.5625,4.5625,4.75,5.0,3.5625
3.3461538461538463,5.653846153846154,4.384615384615385,4.076923076923077,4.923076923076923,2.8461538461538463
3.676470588235294,5.470588235294118,3.8529411764705883,4.323529411764706,4.205882352941177,3.0294117647058822
3.857142857142857,5.678571428571429,4.535714285714286,4.785714285714286,5.107142857142857,3.8214285714285716
2.780701754385965,5.280701754385965,4.307017543859649,4.464912280701754,4.921052631578948,3.517543859649123
2.611111111111111,5.462962962962963,4.222222222222222,4.685185185185185,4.814814814814815,3.2037037037037037
3.6052631578947367,5.315789473684211,4.2368421052631575,4.578947368421052,5.184210526315789,3.6315789473684212
2.7916666666666665,5.041666666666667,4.75,4.666666666666667,5.208333333333333,3.9583333333333335
2.9864864864864864,5.1891891891891895,4.22972972972973,4.716216216216216,4.608108108108108,3.1486486486486487
0.95,5.425,4.375,4.575,5.0,3.675
3.655982905982906,5.336538461538462,4.117521367521367,4.786324786324786,4.738247863247863,3.388888888888889
2.8666666666666667,5.7,3.8333333333333335,4.5,4.866666666666666,2.5
4.055555555555555,5.444444444444445,4.055555555555555,4.444444444444445,4.777777777777778,2.7777777777777777
3.6666666666666665,5.416666666666667,4.25,4.916666666666667,5.25,4.916666666666667
3.75,5.321428571428571,4.607142857142857,4.75,5.5,3.892857142857143
1.125,5.875,4.75,4.5,5.25,4.0
2.8333333333333335,5.619047619047619,4.857142857142857,4.4523809523809526,4.666666666666667,3.8095238095238093
3.8076923076923075,5.326923076923077,4.173076923076923,4.461538461538462,4.980769230769231,3.423076923076923
3.740740740740741,5.351851851851852,4.62962962962963,4.907407407407407,5.092592592592593,3.6666666666666665
3.6956521739130435,5.326086956521739,3.6739130434782608,4.086956521739131,4.804347826086956,3.4130434782608696
2.857142857142857,5.380952380952381,3.8333333333333335,4.595238095238095,4.404761904761905,3.1904761904761907
3.3773584905660377,5.518867924528302,4.481132075471698,4.5,4.754716981132075,3.3679245283018866
3.4411764705882355,5.5,3.9411764705882355,4.323529411764706,4.617647058823529,3.6470588235294117
3.2419354838709675,5.403225806451613,4.274193548387097,4.193548387096774,4.306451612903226,3.2580645161290325
3.0714285714285716,5.0,5.285714285714286,5.571428571428571,4.857142857142857,2.7142857142857144
3.2,5.0,4.7,5.9,5.0,2.8
2.875,5.03125,4.9375,4.84375,4.34375,3.0625
3.125,5.5,4.5,5.5,6.25,3.375
2.9411764705882355,5.735294117647059,3.7941176470588234,4.0588235294117645,4.088235294117647,2.8823529411764706
3.727272727272727,5.295454545454546,4.590909090909091,4.909090909090909,5.0,3.25
3.75,5.4,4.75,4.75,4.9,4.2
3.3333333333333335,5.166666666666667,4.833333333333333,5.166666666666667,4.833333333333333,4.5
3.5294117647058822,5.382352941176471,4.4411764705882355,4.735294117647059,4.882352941176471,3.676470588235294
3.396551724137931,5.35632183908046,4.367816091954023,4.804597701149425,4.689655172413793,3.2758620689655173
3.5,4.9,3.8,4.6,5.3,4.4
4.0,5.269230769230769,3.9615384615384617,4.115384615384615,4.653846153846154,3.6153846153846154
3.5517241379310347,5.017241379310345,4.5344827586206895,4.982758620689655,5.051724137931035,3.1724137931034484
3.4558823529411766,5.132352941176471,4.720588235294118,5.102941176470588,5.102941176470588,3.3088235294117645
3.5,5.0,4.0,4.5,4.625,4.5
3.2142857142857144,5.285714285714286,5.0,5.071428571428571,4.714285714285714,3.5714285714285716
4.0,4.923076923076923,4.1923076923076925,4.538461538461538,4.730769230769231,3.3461538461538463
1.9,4.9,4.1,4.4,4.8,2.9
2.8970588235294117,5.1911764705882355,4.323529411764706,4.705882352941177,4.5,3.161764705882353
3.7448979591836733,5.387755102040816,4.510204081632653,4.663265306122449,4.6938775510204085,3.3469387755102042
3.5,6.0,5.0,5.0,5.25,4.5
3.5952380952380953,5.214285714285714,4.142857142857143,4.4523809523809526,4.357142857142857,3.0952380952380953
2.772727272727273,5.386363636363637,4.704545454545454,4.340909090909091,4.545454545454546,3.0681818181818183
3.1842105263157894,5.342105263157895,3.8157894736842106,4.394736842105263,4.421052631578948,3.289473684210526
2.8353658536585367,5.2560975609756095,4.2439024390243905,4.5,4.762195121951219,3.3353658536585367
3.1267605633802815,5.457746478873239,4.429577464788732,4.577464788732394,4.774647887323944,3.415492957746479
3.125748502994012,5.408183632734531,4.1836327345309385,4.639720558882235,4.666666666666667,3.402195608782435
3.0,5.333333333333333,4.611111111111111,4.611111111111111,5.166666666666667,3.0
0.6666666666666666,5.666666666666667,4.333333333333333,5.5,4.666666666666667,2.0
3.375,5.375,5.75,4.625,4.0,3.0
2.0,5.0,3.0,4.5,6.5,2.5
3.2063492063492065,5.285714285714286,4.468253968253968,4.492063492063492,4.746031746031746,3.4444444444444446
2.142857142857143,5.321428571428571,4.392857142857143,4.964285714285714,4.821428571428571,3.4642857142857144
3.1285714285714286,5.428571428571429,4.371428571428571,4.631428571428572,4.7628571428571425,3.66
4.0,4.9,4.8,5.0,5.1,3.3
4.214285714285714,5.428571428571429,4.642857142857143,4.714285714285714,5.214285714285714,2.5714285714285716
3.3676470588235294,4.705882352941177,4.176470588235294,4.588235294117647,4.897058823529412,3.338235294117647
2.0,3.5,6.5,7.0,5.5,1.5
3.3,5.3,4.5,3.0,4.2,3.3
2.4166666666666665,5.083333333333333,5.25,4.333333333333333,5.833333333333333,3.0833333333333335
3.7037037037037037,5.148148148148148,4.2592592592592595,5.018518518518518,4.7592592592592595,3.6296296296296298
2.4375,5.3125,4.25,4.9375,4.5625,3.1875
3.4,5.1,4.1,4.3,4.4,3.7
3.5,5.4222222222222225,4.0777777777777775,3.8777777777777778,4.411111111111111,3.7222222222222223
2.8055555555555554,5.472222222222222,3.9722222222222223,4.388888888888889,5.166666666666667,2.9166666666666665
3.6979166666666665,5.583333333333333,4.520833333333333,4.6875,5.052083333333333,3.6666666666666665
3.388888888888889,4.777777777777778,4.222222222222222,4.777777777777778,5.055555555555555,3.6666666666666665
2.85,5.25,4.225,5.1,4.675,3.75
3.25,4.625,4.375,5.75,5.0,2.75
2.25,5.083333333333333,3.9166666666666665,4.5,4.333333333333333,2.6666666666666665
3.2333333333333334,5.4,4.2,4.533333333333333,4.266666666666667,3.6666666666666665
3.6666666666666665,5.0,4.5,5.166666666666667,5.833333333333333,5.0
3.3333333333333335,5.066666666666666,4.2,4.933333333333334,4.833333333333333,2.566666666666667
3.256198347107438,5.264462809917355,4.2272727272727275,4.698347107438017,4.698347107438017,3.384297520661157
1.8620689655172413,5.431034482758621,4.155172413793103,4.706896551724138,4.586206896551724,3.293103448275862
3.7403846153846154,5.519230769230769,4.163461538461538,4.9423076923076925,4.519230769230769,3.4423076923076925
3.5625,5.71875,4.5,4.375,4.71875,3.3125
3.698369565217391,5.488224637681159,4.117753623188406,4.578804347826087,4.641304347826087,3.4356884057971016
3.4814814814814814,5.703703703703703,3.9444444444444446,4.592592592592593,4.574074074074074,3.5555555555555554
2.7333333333333334,5.033333333333333,3.9,4.433333333333334,4.333333333333333,3.5
3.75,5.083333333333333,3.25,4.5,3.5833333333333335,3.8333333333333335
1.9642857142857142,5.321428571428571,3.857142857142857,4.535714285714286,4.535714285714286,3.142857142857143
3.0714285714285716,5.071428571428571,4.285714285714286,6.071428571428571,5.642857142857143,2.5
1.875,6.0,4.625,4.625,4.5,4.5
3.7114624505928853,5.282608695652174,4.126482213438735,4.756916996047431,4.810276679841897,3.2984189723320156
3.875,6.0,4.5,4.625,4.5,2.75
4.022556390977444,5.3007518796992485,4.571428571428571,4.650375939849624,4.7894736842105265,3.142857142857143
2.125,5.875,3.375,4.125,4.375,4.25
2.25,5.125,4.375,3.0,4.5,4.125
4.25,5.75,4.75,2.5,3.5,3.0
2.9761904761904763,5.523809523809524,4.404761904761905,4.476190476190476,4.880952380952381,4.071428571428571
3.6923076923076925,6.0,3.9615384615384617,4.538461538461538,4.384615384615385,3.1153846153846154
3.5,5.333333333333333,4.166666666666667,4.666666666666667,4.5,2.6666666666666665
3.172995780590717,5.3354430379746836,4.0886075949367084,4.5021097046413505,4.620253164556962,3.4008438818565403
3.255434782608696,5.298913043478261,4.190217391304348,4.711956521739131,4.766304347826087,3.4565217391304346
2.7962962962962963,5.398148148148148,4.333333333333333,4.351851851851852,4.796296296296297,3.4074074074074074
2.8125,4.9375,4.3125,4.4375,5.0625,3.0625
3.4,5.1,4.8,4.7,5.3,3.1
2.1,5.25,4.4,4.75,4.75,2.7
3.3666666666666667,5.733333333333333,4.733333333333333,4.933333333333334,5.166666666666667,3.7666666666666666
3.1,5.5,4.15,4.8,4.725,3.225
3.668122270742358,5.591703056768559,4.137554585152839,4.521834061135372,4.5895196506550215,3.4366812227074237
3.490084985835694,5.373937677053824,4.1076487252124645,4.610481586402266,4.71671388101983,3.5594900849858355
1.9166666666666667,5.75,4.333333333333333,3.6666666666666665,4.0,2.25
2.515748031496063,5.464566929133858,4.122047244094488,4.413385826771654,4.65748031496063,3.425196850393701
3.3125,5.875,4.875,4.4375,4.9375,3.5625
3.642436149312377,5.488212180746562,4.132612966601179,4.490667976424361,4.591846758349705,3.4798624754420433
2.642857142857143,5.285714285714286,4.857142857142857,4.928571428571429,5.214285714285714,2.5
3.426829268292683,5.445121951219512,4.213414634146342,4.487804878048781,5.024390243902439,3.542682926829268
3.703056768558952,5.454148471615721,4.076419213973799,4.598253275109171,4.637554585152839,3.46943231441048
3.6666666666666665,5.666666666666667,4.333333333333333,3.6666666666666665,4.666666666666667,4.333333333333333
2.4285714285714284,5.428571428571429,4.642857142857143,4.571428571428571,5.142857142857143,3.2857142857142856
2.326923076923077,5.115384615384615,4.076923076923077,4.846153846153846,4.865384615384615,3.269230769230769
3.738313473877177,5.411549037580202,4.236938588450962,4.5472043996333635,4.658111824014665,3.500916590284143
2.765734265734266,5.398601398601398,4.090909090909091,4.72027972027972,4.70979020979021,3.4160839160839163
3.3902439024390243,5.695121951219512,4.036585365853658,4.536585365853658,4.780487804878049,3.207317073170732
3.2383177570093458,5.322429906542056,4.05607476635514,4.714953271028038,4.789719626168225,3.4158878504672896
2.583044982698962,5.397923875432526,4.190311418685121,4.588235294117647,4.678200692041522,3.41522491349481
1.75,5.25,3.5,4.25,3.75,2.5
3.0833333333333335,5.583333333333333,4.583333333333333,4.791666666666667,4.666666666666667,3.625
2.8333333333333335,5.666666666666667,4.0,3.8333333333333335,4.0,3.3333333333333335
1.9444444444444444,5.166666666666667,4.611111111111111,4.611111111111111,4.611111111111111,4.222222222222222
3.4789473684210526,5.372514619883041,4.201754385964913,4.542105263157895,4.681286549707602,3.433918128654971
3.357142857142857,5.285714285714286,5.142857142857143,5.357142857142857,5.857142857142857,4.0
2.826923076923077,5.596153846153846,4.4423076923076925,4.8076923076923075,4.173076923076923,2.8846153846153846
2.0277777777777777,5.319444444444445,4.145833333333333,4.618055555555555,4.722222222222222,3.4930555555555554
2.7142857142857144,4.904761904761905,4.380952380952381,4.571428571428571,4.833333333333333,3.5714285714285716
3.4827586206896552,5.342911877394636,4.084291187739463,4.873563218390805,4.835249042145594,3.4233716475095783
3.5,5.550925925925926,4.208333333333333,4.467592592592593,4.689814814814815,3.3981481481481484
3.710526315789474,5.542105263157895,4.405263157894737,4.589473684210526,4.894736842105263,3.626315789473684
4.0,5.5,5.0,3.0,4.5,3.0
2.0,6.0,6.0,5.5,6.0,5.5
3.0,7.0,6.0,6.0,4.5,3.0
2.9166666666666665,4.416666666666667,4.5,5.166666666666667,4.833333333333333,2.4166666666666665
2.857142857142857,4.928571428571429,4.142857142857143,4.357142857142857,4.928571428571429,3.642857142857143
3.1818181818181817,5.045454545454546,4.7272727272727275,4.090909090909091,4.545454545454546,3.5454545454545454
2.75,6.0,4.75,4.75,5.25,2.75
2.782051282051282,5.358974358974359,4.230769230769231,4.769230769230769,4.461538461538462,3.5
3.4027777777777777,5.472222222222222,4.666666666666667,4.111111111111111,4.805555555555555,3.5416666666666665
3.0,6.0,5.166666666666667,4.166666666666667,4.666666666666667,4.166666666666667
3.649532710280374,5.509345794392523,4.0233644859813085,4.38785046728972,4.434579439252336,3.4205607476635516
2.8870967741935485,5.193548387096774,3.7903225806451615,4.596774193548387,4.67741935483871,2.903225806451613
3.3970588235294117,4.75,4.161764705882353,4.852941176470588,4.882352941176471,2.8676470588235294
3.125,4.875,4.375,4.625,4.9375,3.75
3.642857142857143,4.714285714285714,4.571428571428571,5.0,5.0,3.5714285714285716
3.0952380952380953,5.0476190476190474,4.142857142857143,4.071428571428571,4.071428571428571,3.2857142857142856
3.7142857142857144,5.178571428571429,4.482142857142857,4.660714285714286,4.732142857142857,3.3392857142857144
3.4411764705882355,5.470588235294118,4.117647058823529,4.705882352941177,5.323529411764706,3.588235294117647
2.8333333333333335,4.666666666666667,3.8333333333333335,6.166666666666667,6.166666666666667,2.5
2.875,5.375,5.0,5.75,5.5,3.5
2.625,4.5,4.375,4.5,5.5,3.375
3.3125,4.8125,4.25,4.4375,4.8125,2.8125
3.6,5.6,4.2,4.5,5.2,3.8
3.375,5.525,4.2,4.625,4.925,3.65
3.817073170731707,5.451219512195122,4.2926829268292686,4.402439024390244,4.670731707317073,3.475609756097561
2.8833333333333333,4.916666666666667,4.183333333333334,4.25,4.95,2.9
3.769230769230769,5.153846153846154,4.461538461538462,4.615384615384615,4.423076923076923,3.230769230769231
2.5,4.25,5.5,4.75,4.5,1.75
3.282051282051282,5.269230769230769,4.282051282051282,4.397435897435898,4.589743589743589,3.3974358974358974
3.0,5.5,4.0,4.25,4.25,6.0
2.8,4.8,4.5,4.4,5.2,2.9
4.333333333333333,6.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,2.6666666666666665
3.1538461538461537,5.294871794871795,4.294871794871795,4.5,4.551282051282051,3.4358974358974357
2.6666666666666665,5.5,5.0,4.666666666666667,4.833333333333333,5.333333333333333
4.0,4.5,3.5,3.0,3.5,3.5
3.3333333333333335,5.038461538461538,4.346153846153846,4.794871794871795,4.923076923076923,2.9743589743589745
3.0,4.666666666666667,6.333333333333333,6.5,5.833333333333333,2.8333333333333335
3.282051282051282,5.230769230769231,4.205128205128205,4.538461538461538,4.564102564102564,3.282051282051282
2.5,6.125,4.3125,4.1875,4.375,3.875
2.5,5.833333333333333,4.833333333333333,4.416666666666667,4.666666666666667,3.8333333333333335
1.9285714285714286,5.142857142857143,4.285714285714286,4.071428571428571,4.928571428571429,2.9285714285714284
3.4302325581395348,4.953488372093023,4.023255813953488,4.837209302325581,5.209302325581396,3.058139534883721
2.8,4.6,4.4,5.3,5.7,3.4
3.0652173913043477,5.326086956521739,4.543478260869565,4.913043478260869,5.065217391304348,3.0869565217391304
2.0,5.25,4.25,4.166666666666667,4.75,3.4166666666666665
2.28125,5.125,4.28125,4.90625,4.75,3.15625
2.6333333333333333,4.633333333333334,4.433333333333334,4.766666666666667,5.233333333333333,3.2333333333333334
3.120967741935484,5.42741935483871,4.193548387096774,4.733870967741935,5.024193548387097,3.3870967741935485
2.2,5.4,3.8,4.2,5.0,2.2
2.2,5.5,5.4,4.5,5.0,3.0
3.109375,5.3984375,4.3125,4.7109375,4.4609375,3.25
2.8,5.4,4.5,4.6,3.8,3.3
3.413793103448276,5.103448275862069,4.275862068965517,4.396551724137931,4.706896551724138,2.9482758620689653
3.3289473684210527,4.855263157894737,4.4868421052631575,5.157894736842105,5.0131578947368425,3.3552631578947367
3.00974025974026,5.162337662337662,4.103896103896104,4.857142857142857,4.85064935064935,3.2694805194805197
2.9375,5.46875,4.53125,4.84375,4.75,4.125
3.1666666666666665,5.0,3.7222222222222223,4.388888888888889,5.055555555555555,3.4444444444444446
3.0833333333333335,4.916666666666667,4.458333333333333,5.25,4.875,3.0
2.25,4.8125,4.5625,5.375,5.5,3.3125
3.733673469387755,5.354591836734694,4.166836734693877,4.663265306122449,4.6994897959183675,3.4326530612244897
3.9545454545454546,5.636363636363637,4.818181818181818,5.136363636363637,5.0,3.5
3.1315789473684212,6.0,4.2105263157894735,4.447368421052632,5.078947368421052,3.5526315789473686
3.7125,5.3625,4.125,4.375,4.4625,2.975
4.003968253968254,5.428571428571429,4.158730158730159,4.615079365079365,4.670634920634921,3.4444444444444446
3.625,5.125,5.25,6.125,5.25,3.5
3.573170731707317,5.2560975609756095,4.2317073170731705,4.621951219512195,4.804878048780488,3.6097560975609757
3.6875,5.291666666666667,4.270833333333333,4.354166666666667,4.479166666666667,3.2916666666666665
3.28125,5.015625,4.609375,4.5625,4.703125,3.203125
3.125,5.875,5.5,4.625,4.75,3.5
3.959192825112108,5.482511210762332,4.194618834080718,4.517040358744395,4.611659192825112,3.5399103139013453
2.4304635761589406,5.311258278145695,4.086092715231788,4.698675496688741,4.6158940397351,3.3112582781456954
3.3027426160337554,5.389240506329114,4.094936708860759,4.701476793248945,4.718354430379747,3.361814345991561
3.3125,5.5,4.4375,4.572916666666667,4.791666666666667,3.5208333333333335
3.6785714285714284,5.5,4.285714285714286,5.0,5.107142857142857,3.2142857142857144
